acid,country,year,quarter_of_year,month_of_year,week_of_year,freq_signup,freq_sportsapp,freq_survey,freq_raffle,freq_reviews,freq_email,freq_adiclub_email,freq_pn,freq_adiclub_pn,freq_transactions,freq_earn_points,freq_points_redemption,freq_rewards_redemption,freq_confirmed,freq_dotcom,freq_flagshipapp,freq_hype,freq_pdp,freq_plp,freq_add_to_cart,freq_preference,freq_wishlist,refresh_date,engagement_score
QESA9A5147JIP37C,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
AM5P4J5K3WNFYSXC,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,2,2,2,0,0,2024-03-04,14
1Z6ODZJK0Z7DGKX3,GB,2022,4,10,42,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,6,3,0,0,0,2024-03-04,18
2NMQGAS8NDM22DEO,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
LWUX66DRK2ARZFZ0,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,2024-03-04,9
OGQG5U69QN26REMQ,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
6AQUYU7Y8Z8EU8CY,GB,2022,4,12,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,2,2,0,0,2024-03-04,14
UYIZCYJ4CIIM926F,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,2024-03-04,7
KLAIMBOVWCYHI84Y,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
IS0ESAT8BA4J911W,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2024-03-04,4
LDTBUEXP51U6JUDQ,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
30KS66Q3S3S4BZYH,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,4
ZKY84LP6YSII5FST,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,2024-03-04,14
C42XJGHC4R6CV2Z5,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,4,1,2,0,1,2024-03-04,16
V8J7SY3ZYBWSTH61,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,1,0,0,0,2024-03-04,9
WCAIACO428BBHAP3,GB,2022,4,12,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,3
C5IEL6BR2N4YZ5BT,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-03-04,2
604BOIE0LMKIJ18F,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,2024-03-04,12
ZAON5ZHILK59E5BK,GB,2022,4,12,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,2
LIQLHX23PYFQ0L47,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
R741RNQJ9NRAJPOH,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2024-03-04,8
3OW2W50LPC8VIELJ,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,0,3,2,1,0,0,2024-03-04,15
7DFZ9B2BJ5GK3HRR,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2024-03-04,5
UI7OT8SOXOZ2D46G,GB,2022,4,12,49,2,0,0,0,0,4,0,0,0,2,2,0,0,0,4,0,0,2,2,2,0,0,2024-03-04,20
F0DEC498-AD24-7E7D-FC4C-B449E2B93963,GB,2022,4,11,47,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
LK36AL63PVU69MSB,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
JRF0A5X8B1S9NGC9,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2024-03-04,8
XT7ZXM0UQC2V9WQG,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,3
KT3BW5JX5LA0R41Y,GB,2022,4,12,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,2024-03-04,20
LGWUEJZADID8EW0U,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,2,6,1,0,0,2024-03-04,19
590Z83MSEY7QB8QH,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
8O3LGD771ATWGKCV,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2024-03-04,3
BNPVL0Q1Y3WQI57X,GB,2022,4,11,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,2024-03-04,7
HD1OFLWBF9OG05S5,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
GFW3VX0Z6AROM56B,GB,2022,4,12,49,0,0,0,0,0,3,0,0,0,0,1,0,0,0,7,0,0,1,1,0,1,0,2024-03-04,14
HS2DLV77SHWNF2VP,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,1,0,0,2024-03-04,9
UX05ZWNO20F0UPOE,GB,2022,4,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,3,1,0,0,0,2024-03-04,11
KIEF8ERV2R37TOOS,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
2J9A7WXX8LK7Z1YE,GB,2022,4,11,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,2024-03-04,6
EROI7LBZOESQRIJ3,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,2024-03-04,14
RZ5XF2YUQKBKP91M,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6,0,0,5,6,1,0,0,2024-03-04,21
NHTKSHCA0GZKBU4B,GB,2022,4,12,48,0,0,0,0,3,6,0,0,0,0,3,0,0,0,6,3,0,6,6,3,0,0,2024-03-04,36
3LE7VTFZ6DCBRG1R,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,6,2,0,0,2024-03-04,24
UJXLULFW81HLZCC0,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,1,2,0,0,0,4,0,0,3,2,2,0,0,2024-03-04,15
RICPKZWCU1GW3O7P,GB,2022,4,12,50,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,4
IUC75FEDQ4RWND7J,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
GWN1KCDCSQNTS8XD,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,2024-03-04,13
F1ZVWVITSEPGVK7J,GB,2022,4,10,42,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,7
6UZAVYK9R51PYEFC,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,2,0,0,2024-03-04,11
IIOOBHNE82UCH1GA,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,2024-03-04,6
1WH3R4C66V9UPZDW,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2024-03-04,8
ZNKMYUO4CT9NU9XS,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,4,0,0,0,2024-03-04,14
7Y1MRBUWLGCD9UOG,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
GL2OX9PX8HZGLULY,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,2024-03-04,9
BWJGRU8ROZO6ZDDU,GB,2022,4,11,46,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,21,0,12,12,3,0,0,2024-03-04,57
SJ5G01RPZQ24TBNJ,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
SVSLCRR3AB7R5NLO,GB,2022,4,10,42,0,0,0,0,0,8,2,0,0,0,0,0,0,0,10,30,0,18,20,2,0,0,2024-03-04,90
1ADA2SA4X60TTOMZ,GB,2022,4,12,49,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,2024-03-04,120
Y3FLFXLWAOVWE2ST,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
O1E8085TW0TY8KW1,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
KFBBK3BICAGQSXC5,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
275MTSMOE4RZ7YRP,GB,2022,4,12,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,3
8PZT6028VA6S34XY,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2024-03-04,5
JNMWW0R20OKEBXFZ,GB,2022,4,10,42,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,6,0,5,5,3,0,0,2024-03-04,25
QKENM7CNCONOXOAG,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,4,0,1,2,1,0,0,2024-03-04,13
L0UTRK6Z6ST989P0,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,0,0,2024-03-04,10
CA4E90C6-D046-36A2-8411-0E23401C8A86,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
NQN0DAS81DLKJAQV,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
U2KWLX39TE4TQZ0A,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
P6UYICMNWTH9SCI6,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,2024-03-04,9
VNF429C2X16J0XBE,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,2024-03-04,6
N01I97BXQFWARDV2,GB,2022,4,11,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,1,0,1,2024-03-04,19
58S348GRIOTI1YLX,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,2024-03-04,7
5X7DA6KKCV0XPNEE,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
5914E815-96BB-2E18-7E86-2196100F4696,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
Q41CAHJBRL9RF1B4,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04,2
TFQ6Y2JJKOWNYZBP,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
NNJ3UMXQFW2V54U5,GB,2022,4,10,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,2024-03-04,6
42I2B92J44HUB2XI,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,2,0,0,2024-03-04,16
GVR27BU1OWBV1DI6,GB,2022,4,12,50,2,0,0,0,0,4,0,0,0,2,3,0,1,0,4,0,0,3,2,2,0,0,2024-03-04,23
77OIYJE1I631GLWQ,GB,2022,4,11,47,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,2,3,1,0,0,2024-03-04,13
G0698W4YJDFL3X94,GB,2022,4,12,52,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2024-03-04,7
DI06VY0ZUX6Z19UJ,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2024-03-04,6
9NVUWJINL3Q6P8UY,GB,2022,4,12,48,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,5
30DF0Z6PI95CKI1O,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,0,4,6,4,0,1,2024-03-04,27
LC7E5MYYN36RVCS3,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,2,2,0,0,0,10,10,0,16,16,6,0,0,2024-03-04,62
KHSVYI5ZDXGFNMLZ,GB,2022,4,10,43,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,4
WKFNAE8P7XRS60V9,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
VF2K3M7HFPUE5HDU,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
QPSP7F5U064BCL6U,GB,2022,4,11,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04,6
T8I07GV4DR59W2UN,GB,2022,4,11,47,1,0,0,0,0,2,0,0,0,1,1,0,0,0,5,0,0,4,1,1,0,0,2024-03-04,16
G18XOKZKE5BWCEU0,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2024-03-04,4
WMAQCFKYRDH0ZP2B,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2024-03-04,5
DG4YDUIE5QKT0L1U,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
LPS2CWNQD3BI7L7J,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04,2
0D389FNL6DQWQAXA,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,4,5,3,0,0,2024-03-04,23
DGHJQA6WUQV34S0C,GB,2022,4,11,47,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,4
VINGWKBDFM3RPZ3A,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-03-04,1
9GM4BUKZW7DSAB5L,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
1G1AJTMB9L76QVWR,GB,2022,4,11,48,1,0,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,1,3,1,0,0,2024-03-04,13
VMS7LA7YBSPIMDNO,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
3SQU7DHDPQDBFCH3,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
CT65Y5X1J8KBBN5A,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2024-03-04,6
5EV1XP2SMZ2CXHR9,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2024-03-04,8
N46GFY5PGUG6PHPS,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04,2
U89BSP5324BFIJIA,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,3
7E6J2J7ZTCM4JOSP,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,2,2,2,1,0,2024-03-04,14
1WZWNK16HEZ140JJ,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,6,4,0,0,0,2024-03-04,30
G68O4II21TTL8YZP,GB,2022,4,10,40,0,0,0,1,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,8
BEVR24BH9YC8NZ04,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,1
6YQAX63Q5UWP5276,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,5,3,4,0,0,2024-03-04,25
7XNU1FS50E49D6H1,GB,2022,4,10,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,2
OQCX4YF4DV08SADW,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,1,2024-03-04,11
2V0DRV7M9IC3X2BP,GB,2022,4,12,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
RFH5GDNK5J5E4CZ6,GB,2022,4,11,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,2024-03-04,9
Q78QMCX41FYHQA61,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,3
4Y4QVW19MP5VR29B,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,1,2,0,0,0,4,0,0,4,4,2,0,0,2024-03-04,19
BQSJSCR6DUX5ROAP,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,5,3,1,0,0,2024-03-04,23
SGG90UCOJPLQJQ0K,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,2024-03-04,6
L6ATPF9VV87S33MC,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024-03-04,1
NQE3GIOL009H0XED,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,3
XUPZG865MSXVQ7KX,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
RVXCC41YPB23XXTQ,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
TVCUL1QMPX2WRJZQ,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
ICPQHU80FQPBPRSR,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2024-03-04,4
PVACDOGHF9CFYHFV,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
GN4FSPABPOX127AD,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,6
3BBU1LDLGJ466LF8,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,2024-03-04,6
7ZO6DJK4THICRJ9Z,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,4,0,3,2024-03-04,27
MG17G3XZPMJ8TVS2,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,2,1,0,0,2024-03-04,9
KB4KBKPPVNXXHSEF,GB,2022,4,12,52,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,0,2024-03-04,11
QFO0ELXQIMQX4R00,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
A0EKR0B5QJ554BUU,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04,4
BL8RFE3RUYD85R4H,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,1
KCNIHFWVRNR0Q0QJ,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,2024-03-04,9
10GMXJXH11FXK5O5,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2024-03-04,4
21RITQI2D6W48VCF,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,1,1,0,0,2024-03-04,9
F9L9WCKYQUV6A9RE,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04,1
O05FGSQA1SMC303O,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
4842C8ED-0CBE-8683-AC3B-FA02C9974567,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,2,4,2,0,0,4,0,0,2,2,0,0,0,2024-03-04,16
R7X92NW5PH02HXBZ,GB,2022,4,10,44,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,10
GQ1PB377TGPA1XMF,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,2024-03-04,9
CKSYHQA5JM79QWES,GB,2022,4,12,48,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,6,6,1,0,1,2024-03-04,24
7Q0HC9GNUUQR25AO,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,2024-03-04,8
6G9PHREZ119BZ0T4,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
AHZTOXVV9RIC841O,GB,2022,4,10,41,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2024-03-04,8
NYPL517PM9TTWYZQ,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
0MP02A35I3K5ABBN,GB,2022,4,12,50,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,2024-03-04,7
3IL7UOUP91SZZBF9,GB,2022,4,11,48,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,4
3NKMA5FA9Q5HZ7JW,GB,2022,4,11,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2024-03-04,7
KIM3T8L2LNKY3G8Q,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04,2
MUAKV02WTPDIF35M,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
HDLIOLWFRTTXA3MQ,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,1,0,0,2024-03-04,9
3VEQM44IXN1QS9TZ,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,4
AZ2BQBS8LCEJ18XX,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
VW0ZPLKTNY0V915B,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04,4
XYG5THXQHKCLPXNK,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04,2
Y4LERRFP39YRABR7,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04,2
Z72BPRIVRGZ1X94W,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,1,0,0,2024-03-04,10
DWJ71IOIUS03K8YP,GB,2022,4,11,47,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2024-03-04,4
DV8CTY4YCFWCO2ZE,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04,2
6O6USN1ZTORFIU4P,GB,2022,4,11,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04,7
3HASOV7FNXKTH27B,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,7,3,2,0,0,2024-03-04,24
GCEEXDWJNQAJCHT3,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2024-03-04,8
Z3S869IYL7WB5G6Z,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,2024-03-04,6
G9NPW2A7CNDQI86I,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,3,2,2,0,0,2024-03-04,14
TIQX1KMK75WPSB3Y,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04,4
7UM9K6OCEOGX40P2,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2024-03-04,4
3Z9SJNQYAICL0ORD,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04,3
